,LANGUAGE,Match_ID
519,"^in recognition of providing one \(1\) copy of( each of)? the (digital|digitized) images to .*?,? .*? grants to (.{2,80}) the right to (digitalize|digitize) the original records,? and the right to (use|utilize) the (digital|digitized) images perpetually,? (and on a definitive basis,? )?for any lawful non-commercial purpose.?$",0000549
520,"^in recognition of providing one \(1\) copy of( each of)? the (digital|digitized) images to .*?,? .*? grants to (.{2,80}) the right to (digitalize|digitize) the original records,? and the right to (use|utilize) the (digital|digitized) images perpetually,? (and on a definitive basis,? )?for any lawful purpose.?$",0000550
521,"^in recognition of providing one \(1\) copy of( each of)? the (digital|digitized) images? to .*?,? .*? grants to (.{2,80}) the right to (digitalize|digitize) the original records,? and the right to (use|utilize) the (digital|digitized) images perpetually,? (and on a definitive basis,? )?for any lawful purpose under applicable brazilian laws?,? without limitation.?,? observed the applicable brazilian laws?.?$",0000551
522,"^in recognition of providing one \(1\) copy of( each of)? the (digital|digitized) images? to .*?,? .*? grants to (.{2,80}) the right to (digitalize|digitize) the original records,? and the right to (use|utilize) the (digital|digitized) images perpetually,? (and on a definitive basis,? )?for any lawful purpose,? without limitation.?$",0000552
523,"^in recognition of providing one \(1\) copy of( each of)? the (digital|digitized) images to .*?,? .*? grants to (.{2,80}) the right to (digitalize|digitize) the original records,? and the right to (use|utilize) the (digital|digitized) images perpetually,? for any lawful non-commercial purpose.?$",0000553
524,"^in return for the provision of (digitization|digitalization) services of the original records and for providing a copy of the (digital|digitized) images to .*?,? (.{2,80}),? to the extent permitted by law,? (will|shall) have the perpetual right to (use|utilize) the (digital|digitized) images obtained under this term,? as provided within the terms and limits listed on this agreement.?$",0000555
525,"^in view thereof,? may i relay to you the permission granted by our municipal mayor.?$",0000556
526,^it is a pleasure to send you a book i have written.?$,0000557
527,"^it is agreed(,? however,)?( that)? (.{2,80}) (is|will|shall) not(be )? (authorized|allowed|permitted) to sell or distribute copies of (the|this|these|their|it''?s) (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) to any( other)? (entit(y|ies)|organizations?|institutions?) or (persons?|individuals?|people?) without written permission from .*?.?$",0000558
528,"^it is agreed(,? however,)?( that)? (.{2,80}) is not allowed to sell or distribute copies of (the|this|these|their|it''?s) (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) to any( other)? (entit(y|ies)|organizations?|institutions?) or (persons?|individuals?|people?) from the city of manila.?$",0000559
529,"^it is agreed?(,? however,)?( that)? (.{2,80}) (will|shall) not sell (or|nor) distribute copies of (the|this|these|their|it''?s) (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) to any( other)? (entit(y|ies)|organizations?|institutions?) or (persons?|individuals?|people).?$",0000560
530,"^it is agreed?(,? however,)?( that)? (.{2,80}) (will|shall) not sell (or|nor) distribute copies of (the|this|these|their|it''?s) (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) to( any)? other (entit(y|ies)|organizations?|institutions?) or (persons?|individuals?|people?) without( the)? written (permission|consent) of .*?.?$",0000561
531,"^it is also certified that permission has been granted by .*? to (.{2,80}) to have .*? transferred to (microfilm|film) and placed in the central files of (.{2,80}) for general circulation through its normal channels to any interested genealogical researcher.?$",0000562
532,^it is also our understanding that we will have a copy of the (digital|digitized) version of the civil registration records that we can also (use|utilize) in our modernization of our archival system.?$,0000563
533,^it is assumed that .*? (is|are) authorized to (microfilm|film) and to grant permission to (use|utilize) (the|this|these) (work\(?s?\)?|material\(?s?\)?).?$,0000564
534,^it is assumed that .*? (is|are) authorized to grant permission for the use of (the|this|these) (work\(?s?\)?|material\(?s?\)?).?$,0000565
535,"^it is assumed that you are authorized to grant( to (.{2,80}),)? permission to( both)? (microfilm|film) and (use|utilize) (the|this|these) (work\(?s?\)?|material\(?s?\)?).?$",0000567
536,^it is expected that no (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) will be given free of charge to any county.?$,0000568
537,^it is fine for you to (digitalize|digitize) (my|our) records.?$,0000569
538,"^it is our understanding that you will help us (digitalize|digitize) our civil registration records without cost to the municipal government of san roque,? northern samar.?$",0000570
539,^it is responsibility of the parties:$,0000571
540,"^it is the desire of the parties that the original records be converted into (digital|digitized) format to preserve and,? where legally permitted,? facilitate access to the same to those who are interested in accessing the information contained therein,? in accordance with any relevant applicable data protection laws,? which digitization (will|shall) permit:?(\( i\))? the long term preservation of the original records;?? and(\( i\))? the establishment of easier and more direct access to the information by the public.?$",0000572
541,"^it is the objective of this agreement to establish a collaboration regime between .*? and (.{2,80}),? for the (digitization|digitalization) of part of the historical documentation of a genealogical nature that is preserved in the municipal archive and the processing,? service and (use|utilization) of the ""(digital|digitized) images"" obtained from said original documents.?$",0000573
542,^it is the responsibility of .*?:$,0000574
543,"^it is understood and agreed upon by these articles of agreement that (.{2,80}) reserves the right to make two or more copies of the (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) herein described,? expressly for the use of (.{2,80}) and ((.{2,80})(''s)?|it''?s|our|their|the) library system,? excluding all resale or gift to any other (entit(y|ies)|organizations?|institutions?),? (entit(y|ies)|organizations?|institutions?),? society or (persons?|individuals?|people),? unless this resale or this gift is authorized by .*?.?$",0000575
544,^it is understood that all records (microfilmed|filmed) are public property.?$,0000576
545,^it is understood that all records imaged are public property.?$,0000577
546,^it is warranted a controlled access to records.?$,0000578
547,"^make positive and direct duplicate negative (microfilm|film) copies from the negative film for its own use,? and (use|utilize) them only for purposes associated with genealogical research in facilities owned and/or operated by,? or under contract to,? (.{2,80}).?$",0000580
548,"^microform reproduction (will|shall) be at (.{2,80}) discretion without further compensation to .*?.?$",0000581
549,"^must adhere to the data protection and civil status laws( \(datenschutzgesetz und personenstandsgesetz\))? of the republic of austria as well as to .*? user regulations and,$",0000583
550,"^nara (will|shall) provide a direct link from arc to the hosted (digital|digitized) materials? located on the web ?site operated by or for (.{2,80}).?$",0000585
551,"^nara acknowledges that the foregoing lack of restrictions on members of the public does not( \(i\))? diminish the obligations of nara in sections 1.4 and 1.5 to prevent large-scale commercial exploitation of the (digital|digitized) images during the cost recovery period;? or( \(ii\))? transfer any of (.{2,80}) rights to the metadata.?$",0000586
552,^nara represents and warrants that to the best of its knowledge:( \(i\))? the archival materials are in the public domain and( \(ii\))? there are no underlying copyright issues related to the dissemination and use of the archival materials.?$,0000587
553,"^negative copies of each (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) (will|shall) be donated by (.{2,80}) to .*? for safekeeping and for posterity in case the original documents are lost.?$",0000588
554,"^neither (.{2,80}) nor (the )?(assisting (society|organization)|third party) (may|can) sell copies of the (microfilmed|filmed) records in any medium without the written consent of .*?,? but either party (may|can) sell any resources it creates from the (microfilmed|filmed) records.?$",0000589
555,"^(?!.*respective)no copies of (microfilm|film),? other than those used by (.{2,80}) (and|or) ((.{2,80})(''s)?|it''?s|their) library system,? (will|shall) be made without written permission of .*?.?$",0000590
556,"^no copies of (microfilm|film),? other than those used by .*?,? (.{2,80}) or their respective library systems,? (will|shall) be made without written permission of .*?.?$",0000591
557,"^no copies of (the|this|these|their|it''?s) (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) or (indices?|index(es)?) information for any records? (microfilmed|filmed) under item 2a (will|shall) be used within the (.{2,80}) system except for producing (the|this|these) (indices?|index(es)?) information until( both)? a copy of the (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) and the electronic (indices?|index(es)?) information are provided to .*?.?$",0000592
558,"^no copies of the (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) other than those used by .*?,? .*? and (.{2,80}) and its branch libraries,? (will|shall) ever be made unless written permission is granted by the owner of the (work\(?s?\)?|material\(?s?\)?).?$",0000593
559,"^no paper copies of vital records (will|shall) be made without your prior,? written permission.?$",0000594
560,^no paper copies of vital records (will|shall) be released without approval of .*?.?$,0000595
561,^no permission to reproduce (the|these) titles in any form is given to any other library or individual.?$,0000596
562,^not allowed to sell and distribute copies of .*? in any (means|mediums?);?$,0000597
563,^not furnish copies of (the|this|these|their|it''?s) (microfilms?|films?|microfiches?|fiches?|microforms?|microfilms?/microfiches?|microfilms?/fiches?) to( other)? (entit(y|ies)|organizations?|institutions?) or (persons?|individuals?|people?) other than those noted in paragraph a-5 above without first receiving the written consent of .*?.?$,0000598
